Project Name/TEST													
Project Type/Forward(S)													
Shot Offset/5/meter													
Geophone Interval/5/meter													
Trigger Value/0,25/miliVolt													
Data Count/501													
Record Length/500/microSecond													
Comments/TEST													
Time	Channel-1	Channel-2	Channel-3	Channel-4	Channel-5	Channel-6	Channel-7	Channel-8	Channel-9	Channel-10	Channel-11	Channel-12	Channel-13
49	0,053606763	0,088407718	0,07368432	0,035231421	0,01094053	0,00880486	0,083264009	0,049922256	0,023922628	0,006326547	0,089969697	0,075788312	0,067241878
50	0,053606763	0,003198643	0,057623923	0,042109555	0,058898255	0,091802664	0,098110422	0,074808638	0,01760952	0,065979999	0,074545678	0,044591106	0,053739854
51	0,053606763	0,030383418	0,091409307	0,018686506	0,001493419	0,071472252	0,054795138	0,096253762	0,099883938	0,069518154	0,016331629	0,042855564	0,083743831
52	0,053606763	0,064624625	0,096318682	0,073959665	0,032481003	0,056462276	0,05078859	0,009074955	0,093169926	0,078670806	0,015971178	0,086053191	0,070807214
53	0,053606763	0,070352034	0,00248105	0,07548302	0,023280715	0,00804032	0,044786328	0,098347767	0,025747828	0,075493964	0,088824512	0,04580596	0,098150897
54	0,053606763	0,078143808	0,031862755	0,047630569	0,005084882	0,061367038	0,075459745	0,033938703	0,057354542	0,060010104	0,012011401	0,093958902	0,054363948
55	0,053606763	0,042716546	0,087446852	0,066091498	0,061559802	0,089044957	0,069531156	0,003078812	0,046349992	0,034597463	0,055818869	0,059132015	0,096236557
56	0,053606763	0,093278274	0,067734527	0,05063211	0,001989485	0,007384437	0,076567554	0,002771464	0,054395237	0,033684338	0,082453486	0,08331228	0,060061601
57	0,053606763	0,044127066	0,08593158	0,055484323	0,036071863	0,053485859	0,09812919	0,05408951	0,052705494	0,031128957	0,069034267	0,037333086	0,067054499
58	0,053606763	0,013836581	0,019788751	0,048661047	0,012940176	0,022605131	0,08050647	0,050830886	0,074703347	0,008772876	0,039809275	0,051178183	0,078638996
59	0,053606763	0,022204265	0,049041999	0,081289728	0,089086014	0,031532909	0,065049526	0,011625043	0,093080013	0,067082175	0,02075762	0,080351963	0,081688736
60	0,053606763	0,053499876	0,096993189	0,002244005	0,037657279	0,004145117	0,058652867	0,036795388	0,048471287	0,03559068	0,000974048	0,010382209	0,073954412
61	0,053606763	0,019753149	0,082641991	0,029320424	0,085952073	0,083105949	0,059577776	0,061439635	0,012760677	0,005257619	0,089893079	0,000674717	0,081002171
62	0,053606763	0,065212364	0,0938044	0,03706861	0,001660329	0,09199392	0,099991201	0,025392414	0,003641106	0,045800411	0,088416749	0,08821602	0,027784135
63	0,053606763	0,076839335	0,015298869	0,068014678	0,056318931	0,051022415	0,007829127	0,078255936	0,021766089	0,076254477	0,018610935	0,067895202	0,073421787
64	0,053606763	0,022073046	0,0328303	0,084406764	0,067919828	0,010876479	0,017339557	0,000648173	0,040665689	0,070939227	0,059516146	0,045033318	0,098696978
65	0,053606763	0,04151121	0,099613282	0,078645049	0,002963936	0,00469615	0,050877754	0,028265823	0,035093427	0,021697457	0,001543347	0,023726946	0,023617771
66	0,053606763	0,018893451	0,01108524	0,092272856	0,047268784	0,048132423	0,074549318	0,09918481	0,096135705	0,099164703	0,015911722	0,097050169	0,044840663
67	0,053606763	0,038804031	0,086314213	0,050707151	0,001335491	0,002791007	0,047592344	0,066054781	0,029311806	0,05980405	0,097370982	0,034468176	0,079169207
68	0,053606763	0,081298746	0,042502215	0,014069727	0,020969431	0,079690834	0,041722331	0,096611902	0,009752002	0,072784612	0,084241138	0,089438162	0,062403007
69	0,053606763	0,087092345	0,047046874	0,072429808	0,044338906	0,068235032	0,046491843	0,008077031	0,031221695	0,042040932	0,031842204	0,070069073	0,045507348
70	0	0,05354985	0,097908125	0,011892988	0,033943894	0,055449168	0,024515058	0,094840066	0,054426188	0,009640176	0,036240765	0,048297861	0,025329655
71	0,258819045	0,019100935	0,007111351	0,068264451	0,098572515	0,08073625	0,095767916	0,069785315	0,072076578	0,003528009	0,054375078	0,016335876	0,043474671
72	0,5	0,004235683	0,070867642	0,083787189	0,052406038	0,032886057	0,018601979	0,084851662	0,004562565	0,017321349	0,065195713	0,016568605	0,026315959
73	0,707106781	0,029241937	0,036141837	0,080827409	0,038671519	0,057341755	0,019666083	0,069407382	0,071626931	0,011017782	0,011050478	0,053873129	0,06314823
74	0,866025404	0,031750871	0,090770283	0,063469513	0,053026299	0,054625526	0,021217155	0,05507342	0,023375274	0,017623667	0,056708212	0,013657769	0,066787714
75	0,965925826	0,028570662	0,096349871	0,050367374	0,044041566	0,012692034	0,036905085	0,03738242	0,075693949	0,009734988	0,057742969	0,042349455	0,06903484
76	1	0,011160023	0,065810633	0,022433006	0,034466893	0,036504959	0,080675002	0,071411247	0,000199153	0,076293403	0,029118057	0,084926131	0,0096506
77	0,965925826	0,080945924	0,084983929	0,044049716	0,059952371	0,084404223	0,018821229	0,004235994	0,078027478	0,021525807	0,012264084	0,069848333	0,053855071
78	0,866025404	0,004636566	0,038279973	0,085229401	0,053800476	0,015925671	0,065649108	0,038745995	0,081985112	0,037812332	0,051514773	0,005990584	0,083631247
79	0,707106781	0,09963329	0,010800024	0,098113939	0,085964437	0,073620733	0,03970122	0,017180636	0,020876031	0,042772954	0,026193994	0,010450972	0,085194531
80	0,5	0,07568535	0,001694137	0,07401499	0,005834232	0,034685883	0,03507734	0,004156663	0,083282686	0,007848099	0,028700297	0,013357491	0,000195706
81	0,258819045	0,030823395	0,072659233	0,038741777	0,068109503	0,021178961	0,042331262	0,044731885	0,006246725	0,001661083	0,026019899	0,06842254	0,0676411
82	-0,2	0,045079852	0,052255834	0,014953245	0,09286178	0,0802574	0,078093741	0,017386956	0,043313499	0,097878248	0,002269315	0,07960443	0,019933645
83	-0,647047613	0,069009176	0,010621026	0,053795873	0,046600846	0,045917473	0,099380995	0,065751411	0,020886702	0,091534374	0,040617328	0,039167058	0,032844853
84	-1,25	0,087938041	0,048356686	0,098019211	0,087296793	0,023515355	0,085913656	0,046728025	0,054812077	0,073087045	0,048454935	0,058401784	0,065735302
85	-1,767766953	0,011432474	0,042160488	0,034344208	0,090655486	0,068328729	0,092338118	0,063336357	0,021966251	0,004753605	0,02698645	0,055232089	0,038971981
86	-2,165063509	0,027699317	0,003848068	0,047727413	0,018508828	0,077954467	0,05505634	0,055364441	0,040693636	0,089849821	0,090334163	0,00285694	0,076152723
87	-2,414814566	0,047081865	0,007525693	0,01575413	0,035648033	0,063001475	0,077447228	0,01795552	0,056461377	0,036234321	0,077068542	0,013473197	0,035995493
88	-2,5	0,098924882	0,068127717	0,042853869	0,003587267	0,054717356	0,087099074	0,087401197	0,015957308	0,033935723	0,094928435	0,037806181	0,093550949
89	-2,414814566	0,070643274	0,026390101	0,017714362	0,0831809	0,046996721	0,092858367	0,022098682	0,06029653	0,025857836	0,014024588	0,085395693	0,094839337
90	-2,165063509	0,086434665	0,051943796	0,068465188	0,037075237	0,010794612	0,033193317	0,025267492	0,046772204	0,091311758	0,085708403	0,049340593	0
91	-1,767766953	0,013331434	0,076160669	0,019488192	0,0777123	0,017408444	0,02233702	0,098418856	0,079556495	0,012892752	0,039679921	0,054306238	0,258819045
92	-1,25	0,009954974	0,038821248	0,071478831	0,093281103	0,086533331	0,06568056	0,07323621	0,081402749	0,003938272	0,04928111	0,08133087	0,5
93	-0,647047613	0,098757188	0,010842075	0,06849512	0,036399493	0,054335505	0,008500357	0,056178701	0,086790075	0,066455181	0,02491536	0,090252555	0,707106781
94	-0,2	0,041643968	0,011220423	0,021744819	0,022653791	0,041928298	0,033038983	0,02863895	0,007177528	0,073447526	0,046033488	0,066248354	0,866025404
95	0,258819045	0,014783169	0,072851889	0,03179715	0,01029269	0,010608074	0,085356565	0,007937485	0,00861074	0,084636913	0,073755342	0,046027288	0,965925826
96	0,5	0,070423396	0,087716182	0,057781112	0,081296524	0,004446003	0,021565949	0,005004176	0,050821742	0,034207719	0,049416969	0,047563616	1
97	0,707106781	0,092158617	0,033142456	0,00105013	0,03738196	0,094618579	0,090865127	0,044302634	0,043244224	0,068287222	0,016042182	0,083823371	0,965925826
98	0,866025404	0,063372488	0,020016053	0,050884023	0,080270209	0,080403421	0,010017955	0,003162038	0,027449416	0,086187556	0,068417708	0,051975213	0,866025404
99	0,965925826	0,05679648	0,051023499	0,055788236	0,012757552	0,064576585	0,093439723	0,071892347	0,050338227	0,022642958	0,000612407	0,041416845	0,707106781
100	1	0,024434603	0,025727969	0,042555531	0,045139232	0,029198674	0,045900995	0,04161847	0,02077382	0,094002062	0,061300053	0,075568306	0,5
101	0,965925826	0,028520838	0,090893828	0,089889254	0,057501906	0,030933414	0,038899258	0,011207966	0,051661982	0,098939129	0,029242373	0,073510668	0,258819045
102	0,866025404	0,056539554	0,072545192	0,033596479	0,094161091	0,006444419	0,020433651	0,032280221	0,099443883	0,040948476	0,064103709	0,060290936	-0,2
103	0,707106781	0,002452521	0,089179408	0,023113483	0,00618922	0,050695417	0,008152678	0,076710717	0,02417097	0,005444839	0,031692856	0,081044299	-0,647047613
104	0,5	0,099613686	0,070359041	0,071562329	0,006393036	0,076279961	0,038138494	0,079333162	0,01023029	0,08212255	0,040050356	0,045629398	-1,25
105	0,258819045	0,012833676	0,079905665	0,083672396	0,081735174	0,020424314	0,05566921	0,011759315	0,026186252	0,068157643	0,007388208	0,096831695	-1,767766953
106	3,68E-16	0,098579545	0,087717837	0,095356616	0,040800881	0,072570743	0,00398042	0,061083204	0,011331812	0,067663872	0,057598416	0,064510717	-2,165063509
107	0,022045341	0,057574697	0,094441342	0,083936839	0,093626808	0,046464751	0,043234744	0,04019097	0,018238843	0,059077038	0,0417941	0,012056086	-2,414814566
108	0,021590853	0,042626224	0,096946994	0,042339155	0,083550406	0,050336731	0,026436156	0,007594056	0,076371884	0,029555442	0,003243596	0,034963878	-2,5
109	0,000200339	0,021975146	0,083655414	0,052811528	0,027903272	0,015959437	0,023158068	0,06807004	0,079399531	0,025477803	0,014659719	0,053018208	-2,414814566
110	0,023241195	0,034551174	0,067161714	0,019410968	0,075302617	0,039159129	0,055988936	0,099732261	0,063148105	0,042372612	0,004358606	0	-2,165063509
111	0,017272719	0,065219894	0,086714834	0,052041249	0,045681901	0,056541305	0,002908822	0,045185693	0,062110795	0,027625387	0,065236305	0,258819045	-1,767766953
112	0,087201505	0,04967259	0,080365045	0,025616357	0,001430757	0,020395176	0,016087376	0,027475598	0,065790351	0,005718148	0,008221079	0,5	-1,25
113	0,067384679	0,031349765	0,049909774	0,03291381	0,003950307	0,025877206	0,022340821	0,049738827	0,055858644	0,051694711	0,043994545	0,707106781	-0,647047613
114	0,049503479	0,068178297	0,030926673	0,052730409	0,03955571	0,045212996	0,009595098	0,016590947	0,068057028	0,03830974	0,02387429	0,866025404	-0,2
115	0,066059577	0,030353688	0,09809888	0,087223782	0,001884411	0,039063856	0,018312045	0,052390159	0,096663279	0,012931427	0,051208183	0,965925826	0,258819045
116	0,047646701	0,056495719	0,078678139	0,034349915	0,036838409	0,072360357	0,042652573	0,020969883	0,016632031	0,054432656	0,059543093	1	0,5
117	0,096981956	0,059702746	0,093874052	0,098305405	0,094147352	0,053539641	0,068124467	0,06875659	0,056505114	0,089720481	0,017903267	0,965925826	0,707106781
118	0,092935972	0,017717379	0,026063528	0,063783682	0,078530837	0,058577421	0,019654138	0,042286794	0,067254034	0,057930075	0,06127346	0,866025404	0,866025404
119	0,095738793	0,059270441	0,077133303	0,000198235	0,045451578	0,052258757	0,06696576	0,047540324	0,074799534	0,080150417	0,043001558	0,707106781	0,965925826
120	0,073423987	0,031251484	0,065348286	0,054464631	0,043423741	0,067464809	0,082959719	0,030568023	0,01713978	0,042275458	0,01630728	0,5	1
121	0,03507234	0,011019136	0,09337613	0,004679293	0,051426797	0,071519514	0,041811275	0,013020273	0,001748774	0,042850045	0,094669281	0,258819045	0,965925826
122	0,091731314	0,012781946	0,042144263	0,070112843	0,010771921	0,001270773	0,068948403	0,054369592	0,078449444	0,050469618	0,05469209	-0,2	0,866025404
123	0,070801555	0,017145805	0,029487396	0,093501602	0,003582443	0,08943361	0,001232623	0,098176273	0,058753789	0,016856603	0,073628822	-0,647047613	0,707106781
124	0,055281168	0,056180181	0,027622001	0,092408053	0,084970142	0,037587255	0,014579572	0,02976856	0,083768269	0,093045785	0,065835469	-1,25	0,5
125	0,061342353	0,094547955	0,096538097	0,002185726	0,05776149	0,069818676	0,035399619	0,069919282	0,045518041	0,008611988	0,058373179	-1,767766953	0,258819045
126	0,021115471	0,060720013	0,035667115	0,097577117	0,015532616	0,073647293	0,022927329	0,069966054	0,072328753	0,026906948	0,087820304	-2,165063509	3,68E-16
127	0,026271693	0,047049999	0,019612222	0,093783093	0,07789221	0,086619531	0,085398028	0,050751111	0,026942282	0,048657967	0,07240778	-2,414814566	0,084260752
128	0,094821252	0,051721917	0,049748541	0,049720179	0,0840224	0,027911437	0,088874097	0,035839616	0,044580586	0,067919098	0,08898436	-2,5	0,039057951
129	0,059044997	0,039339044	0,081476264	0,01658024	0,053895331	0,003620081	0,078136004	0,049634469	0,065525908	0,050548014	0,086399257	-2,414814566	0,039264124
130	0,039575602	0,061361705	0,014437513	0,051854785	0,013335392	0,085134166	0,076020877	0,023990529	0,070726181	0,03607239	0	-2,165063509	0,042658721
131	0,068031677	0,021339267	0,026907352	0,005233415	0,083077136	0,091825299	0,024996281	0,098199638	0,095236174	0,003878662	0,258819045	-1,767766953	0,070035649
132	0,024675784	0,033926167	0,084207548	0,069805871	0,033004742	0,048474614	0,097643078	0,094670761	0,043149724	0,042470613	0,5	-1,25	0,054290614
133	0,05519567	0,017144963	0,083465971	0,003151408	0,068483934	0,056498556	0,004222838	0,036948741	0,022374749	0,051417612	0,707106781	-0,647047613	0,08519872
134	0,008524432	0,089748245	0,075380674	0,033149861	0,008086177	0,097405326	0,029616045	0,099012738	0,030827797	0,018486268	0,866025404	-0,2	0,044665903
135	0,088547392	0,006259528	0,044494858	0,039031376	0,056699605	0,085238079	0,098636497	0,095029383	0,085012855	0,059753109	0,965925826	0,258819045	0,097618555
136	0,00069106	0,090432016	0,058700255	0,09998448	0,083706278	0,092314203	0,074105706	0,011528413	0,06018864	0,083596067	1	0,5	0,044314937
137	0,026177887	0,09796273	0,093030005	0,042711147	0,007497713	0,045344211	0,094686273	0,041492118	0,022759242	0,029682152	0,965925826	0,707106781	0,052781193
138	0,007941555	0,048613841	0,093577025	0,083094637	0,032996764	0,01611574	0,034668493	0,059114254	0,043450365	0,081315506	0,866025404	0,866025404	0,084433063
139	0,085956451	0,014992891	0,037289224	0,047999637	0,040439488	0,053039082	0,076870944	0,033714422	0,088327627	0,027933014	0,707106781	0,965925826	0,081717325
140	0,089847575	0,037642721	0,054092712	0,018717407	0,016116645	0,009237062	0,039289682	0,06522199	0,097497704	0	0,5	1	0,009032451
141	0,072990949	0,025977803	0,081208809	0,05033644	0,031500584	0,019337773	0,069366226	0,045279462	0,040569232	0,258819045	0,258819045	0,965925826	0,048100565
142	0,076175581	0,091847899	0,084879781	0,049808683	0,055912919	0,007028943	0,095306726	0,049942694	0,084984867	0,5	-0,2	0,866025404	0,088384857
143	0,062773855	0,079366039	0,021483267	0,010562253	0,078869826	0,055406845	0,006886755	0,007227657	0,065825776	0,707106781	-0,647047613	0,707106781	0,045014646
144	0,073089913	0,009588377	0,044882901	0,086268632	0,012263314	0,024369454	0,073240674	0,06510628	0,07279044	0,866025404	-1,25	0,5	0,003882641
145	0,099549211	0,007382335	0,036660137	0,00734593	0,089386096	0,053822112	0,025104969	0,032682466	0,02356445	0,965925826	-1,767766953	0,258819045	0,034935182
146	0,020218591	0,054614576	0,077741898	0,004260079	0,079159625	0,01666891	0,068554457	0,081375174	0,03235468	1	-2,165063509	3,68E-16	0,07064773
147	0,022510583	0,041909333	0,054688128	0,062756621	0,068734171	0,008539719	0,02042837	0,092561456	0,088922408	0,965925826	-2,414814566	0,07990995	0,019299316
148	0,022376764	0,047417741	0,029628876	0,083274527	0,013616597	0,046592035	0,075556873	0,011891129	0,048625854	0,866025404	-2,5	0,087715212	0,021483811
149	0,099711011	0,001309563	0,05852681	0,053012311	0,098269984	0,055892258	0,054625661	0,098135954	0,067320651	0,707106781	-2,414814566	0,060305694	0,038920911
150	0,01297632	0,079735579	0,095785188	0,009116844	0,013771881	0,016252764	0,049315174	0,083591606	0	0,5	-2,165063509	0,023938029	0,005303986
151	0,046707411	0,088233366	0,025994471	0,080713757	0,006982718	0,078696932	0,024875248	0,009384323	0,258819045	0,258819045	-1,767766953	0,068109037	0,065682494
152	0,036937133	0,009963025	0,063586337	0,066910476	0,094007637	0,021219461	0,065768491	0,054040067	0,5	-0,2	-1,25	0,094624151	0,006091453
153	0,001075483	0,010964159	0,023313503	0,047780719	0,085495193	0,057890051	0,042648142	0,069804433	0,707106781	-0,647047613	-0,647047613	0,088510306	0,032230161
154	0,008056166	0,035121148	0,070790191	0,062727309	0,063866405	0,058402335	0,051033047	0,078560847	0,866025404	-1,25	-0,2	0,076053126	0,0472444
155	0,092192334	0,002109143	0,010836906	0,066993946	0,085521272	0,054953812	0,083292878	0,009903689	0,965925826	-1,767766953	0,258819045	0,079875858	0,030637692
156	0,099216052	0,050829764	0,007112025	0,086604381	0,090287966	0,077201916	0,002666339	0,077485935	1	-2,165063509	0,5	0,091006386	0,050363262
157	0,088671605	0,061669117	0,070488949	0,084344427	0,07594204	0,043285407	0,043236046	0,059214288	0,965925826	-2,414814566	0,707106781	0,085764481	0,019090756
158	0,081723837	0,088156871	0,052089306	0,09925743	0,073369643	0,032172583	0,053989703	0,053015164	0,866025404	-2,5	0,866025404	0,010475026	0,006773452
159	0,02507585	0,014172872	0,097851487	0,062165845	0,032186309	0,006032194	0,040280224	0,004468108	0,707106781	-2,414814566	0,965925826	0,035618897	0,052643173
160	0,099188548	0,035612429	0,099251358	0,083038934	0,039610336	0,055038863	0,080776041	0	0,5	-2,165063509	1	0,056341587	0,001962927
161	0,054771153	0,068788849	0,034201889	0,031971525	0,09790004	0,074072251	0,028635098	0,258819045	0,258819045	-1,767766953	0,965925826	0,017257793	0,08443632
162	0,02983536	0,074433187	0,072632179	0,068065295	0,077913772	0,041299839	0,044910522	0,5	-0,2	-1,25	0,866025404	0,024510356	0,03226905
163	0,063741249	0,080858508	0,041216612	0,026786505	0,009461679	0,002371375	0,033164344	0,707106781	-0,647047613	-0,647047613	0,707106781	0,059510814	0,084589817
164	0,088260449	0,04661212	0,09983133	0,042991874	0,039729232	0,038837363	0	0,866025404	-1,25	-0,2	0,5	0,00540616	0,080588706
165	0,059572539	0,067563002	0,049112071	0,079229038	0,015936646	0,058023523	0,258819045	0,965925826	-1,767766953	0,258819045	0,258819045	0,075275697	0,005464212
166	0,048294206	0,061749024	0,052296274	0,088673815	0,0035837	0,096749282	0,5	1	-2,165063509	0,5	3,68E-16	0,088925115	0,085641844
167	0,023301594	0,067685656	0,066065494	0,023398774	0,033680998	0,040484457	0,707106781	0,965925826	-2,414814566	0,707106781	0,098854632	0,084537886	0,047083953
168	0,095497815	0,035221708	0,04687449	0,041915135	0,007765248	0	0,866025404	0,866025404	-2,5	0,866025404	0,006459545	0,060982405	0,072052011
169	0,011311958	0,065838411	0,009750543	0,097768649	0,072701551	0,258819045	0,965925826	0,707106781	-2,414814566	0,965925826	0,098983093	0,096634259	0,030812826
170	0,082488275	0,097370369	0,093210116	0,060145611	0,018214465	0,5	1	0,5	-2,165063509	1	0,055630373	0,057561847	0,00145611
