Project Name/TEST													
Project Type/Forward-Shot													
Shot Offset/5/meter													
Geophone Interval/5/meter													
Trigger Value/0,25/miliVolt													
Data Count/501													
Record Length/500/microSecond													
Comments/TEST													
Time	Channel-1	Channel-2	Channel-3	Channel-4	Channel-5	Channel-6	Channel-7	Channel-8	Channel-9	Channel-10	Channel-11	Channel-12	Channel-13
18	0,084679253	0,000754855	0,071717288	0,053271646	0,088516706	0,04042911	0,008816155	0,024570601	0,034050734	0,049849726	0,037688144	0,025991663	0,062518309
19	0,058782224	0,00099421	0,045845893	0,038282032	0,017454816	0,026691636	0,013537432	0,020379181	0,02598382	0,086348625	0,005924065	0,036257638	0,063255247
20	0,096481143	0,038576903	0,036639979	0,094982124	0,056435519	0,051869688	0,058863469	0,027991356	0,028993771	0,0022734	0,056407553	0,040747452	0,018334776
21	0,087614033	0,095575786	0,091495805	0,078237332	0,049323139	0,051384112	0,056807553	0,09847894	0,075923867	0,082246194	0,004022862	0,066035213	0,058846229
22	0,049896787	0,088483552	0,043886692	0,04777524	0,077641014	0,054101586	0,095949359	0,049033873	0,094132491	0,021624379	0,032790331	0,059073165	0,096796241
23	0,018992037	0,074746613	0,057859924	0,081985962	0,049607815	0,022584291	0,051567138	0,006684049	0,064426439	0,073758427	0,02513903	0,007186602	0,034311988
24	0,044773697	0,013129625	0,083480531	0,068592691	0,093131751	0,010429533	0,04660334	0,038874509	0,052114516	0,007383777	0,05694206	0,043398493	0,028623522
25	0,054432887	0,008441394	0,009407741	0,020269837	0,089140423	0,006460056	0,015923139	0,068796094	0,060382452	0,024108221	0,080827708	0,053588322	0,034177058
26	0,057691313	0,012217585	0,077652581	0,058720201	0,01258386	0,005502486	0,0820399	0,06334996	0,065817896	0,055269926	0,054388954	0,038135864	0,017667593
27	0,077339732	0,00152625	0,035655643	0,071967818	0,072466469	0,034049551	0,098045963	0,047678639	0,06447059	0,08207339	0,082343057	0,045801843	0,038240395
28	0,015273842	0,095184502	0,018957892	0,07165252	0,085852917	0,022719962	0,039587064	0,066653089	0,077156364	0,089148611	0,07674092	0,098699019	0,09652369
29	0,021445807	0,069377734	0,028969979	0,099904726	0,029652162	0,032575949	0,083224594	0,084425106	0,022544374	0,012363454	0,079602883	0,005247271	0,031522624
30	0,063672316	0,069086355	0,02321055	0,003196673	0,054391468	0,06808918	0,07691445	0,054290854	0,006362485	0,05695155	0,044936931	0,031270037	0,094521812
31	0,014088691	0,059334042	0,043427816	0,012244866	0,083786353	0,066615411	0,04369409	0,045501908	0,074682277	0,071273039	0,073747535	0,029370005	0,008339791
32	0,090651401	0,075933243	0,093582869	0,01212466	0,023150273	0,002654343	0,02435803	0,094369619	0,040745509	0,030316831	0,021904848	0,004740396	0,00987053
33	0,091604399	0,070218506	0,036234317	0,014023618	0,096996751	0,020702797	0,0598602	0,090154621	0,031416521	0,059771219	0,092535163	0,023317333	0,02249217
34	0,079516675	0,074198211	0,021464739	0,05101176	0,004983585	0,04247558	0,000657134	0,00843609	0,062997821	0,066029897	0,039501806	0,013081436	0,031196218
35	0,012891492	0,041877105	0,074782483	0,075382427	0,02206979	0,097150801	0,065824401	0,022606542	0,026843508	0,038097831	0,042978067	0,03926291	0,044303153
36	0,037119065	0,070910772	0,058755071	0,0087441	0,039477746	0,034597713	0,00094443	0,037986779	0,062899085	0,07292172	0,016198584	0,007968892	0,093776696
37	0,016398315	0,03711727	0,063661567	0,09218337	0,083887979	0,06368888	0,053909005	0,055809733	0,09971757	0,025287992	0,090733675	0,049605909	0,041759196
38	0,025635362	0,096281804	0,02016434	0,006307974	0,058082829	0,068015538	0,065197159	0,007418742	0,025834151	0,087935929	0,090329213	0,050963417	0,082081232
39	0,026974339	0,061039629	0,077168293	0,071032091	0,081030674	0,017993885	0,05924853	0,058158092	0,060765279	0,009270897	0,080057408	0,094716065	0,041326374
40	0,060953581	0,093556769	0,098221616	0,099485578	0,082475161	0,022512792	0,059592288	0,053058203	0,040748081	0,033553541	0,05398381	0,032496902	0,041509627
41	0,037395705	0,058497852	0,094868415	0,076802519	0,001096245	0,098110419	0,048835668	0,007628742	0,018063477	0,035610821	0,000923737	0,047135675	0,073620272
42	0,06183311	0,035100678	0,049696017	0,092272989	0,030536646	0,057618046	0,038669432	0,083766204	0,093932984	0,020608966	0,021407747	0,043378372	0,09174327
43	0,073401	0,016079376	0,046837188	0,044584092	0,034601932	0,057136436	0,048574701	0,090001316	0,040774262	0,055832953	0,001052931	0,076823904	0,05485509
44	0,094382808	0,040621438	0,093967903	0,070914704	0,042255134	0,003524302	0,060249684	0,062685765	0,048514936	0,03702776	0,00112897	0,000408807	0,097411918
45	0,098100672	0,026326205	0,030947168	0,058262458	0,022866053	0,016233865	0,0942783	0,04453531	0,077154382	0,053318627	0,034082713	0,034020487	0,000618954
46	0,070141837	0,027501404	0,0483701	0,047866168	0,030977797	0,003295082	0,011515468	0,061242041	0,063364039	0,016246721	0,020131447	0,045316729	0,053028685
47	0,060137522	0,063935051	0,067118883	0,020545303	0,012952754	0,079373047	0,087660567	0,059488725	0,051684036	0,075780835	0,064734313	0,089301519	0,096144985
48	0,031182458	0,065867965	0,089399319	0,030417035	0,058992418	0,015032154	0,067927632	0,061432073	0,023472939	0,050942033	0,070666142	0,098871524	0,005740309
49	0,036891087	0,008382261	0,041644118	0,065663617	0,06648448	0,011596167	0,046367761	0,057745837	0,092098963	0,037205367	0,086096672	0,086657991	0,064841572
50	0,036891087	0,035913581	0,091083708	0,055422938	0,051073696	0,025010243	0,094845712	0,085169896	0,066226536	0,089501392	0,057935163	0,099675733	0,056594704
51	0,036891087	0,034981847	0,061736564	0,004558611	0,022992199	0,044822921	0,020621101	0,098115675	0,066437667	0,082321947	0,009513394	0,082218592	0,076776671
52	0,036891087	0,061755626	0,030102544	0,035483432	0,052129491	0,06360785	0,01211641	0,090372716	0,077315867	0,004683103	0,02216076	0,05888223	0,030495116
53	0,036891087	0,061355973	0,051203521	0,029070083	0,023638926	0,033609701	0,027271108	0,070315262	0,0420935	0,090341912	0,044678895	0,044258751	0,0967741
54	0,036891087	0,001677199	0,079852222	0,037112513	0,001957581	0,096163097	0,021702715	0,003741965	0,009181412	0,063344225	0,034315547	0,099836315	0,030628395
55	0,036891087	0,053182423	0,090672865	0,024335022	0,087795765	0,004493772	0,060736819	0,068967951	0,071934602	0,056912855	0,006746381	0,032471405	0,092712103
56	0,036891087	0,080629849	0,095928902	0,004962936	0,062781088	0,026535984	0,089987177	0,023920655	0,010743954	0,057903752	0,028230636	0,066400611	0,01728707
57	0,036891087	0,074832679	0,055699914	0,076751842	0,015259399	0,068821424	0,003621137	0,047598171	0,042446628	0,034804036	0,031361284	0,043664226	0,090830622
58	0,036891087	0,085877936	0,047733132	0,012413526	0,003854529	0,076432411	0,049015611	0,031576647	0,062024292	0,094712767	0,059581434	0,076719965	0,042457418
59	0,036891087	0,023901228	0,087787131	0,026711821	0,00657867	0,057720282	0,070587502	0,054605785	0,061738598	0,033269106	0,061015005	0,020887111	0,043211447
60	0	0,059902944	0,057874469	0,005691093	0,063944422	0,076024288	0,060240531	0,020932951	0,037783059	0,025389231	0,016457634	0,057052648	0,008238735
61	0,258819045	0,07697104	0,047085763	0,026279533	0,054867926	0,008014481	0,002855746	0,007116468	0,054111041	0,089673675	0,018097128	0,066164181	0,073227274
62	0,5	0,091222433	0,019307605	0,019866718	0,026995385	0,064671788	0,076705618	0,072648054	0,008177536	0,073838099	0,06084241	0,037929916	0,062657556
63	0,707106781	0,075725721	0,012248388	0,076488836	0,055949856	0,092306361	0,03460891	0,053032286	0,058993954	0,080299394	0,046368428	0,002153752	0,033316765
64	0,866025404	0,097208134	0,094341592	0,028075213	0,09983919	0,078017316	0,03442281	0,072419485	0,099878555	0,058901345	0,003551713	0,052964332	0,037988319
65	0,965925826	0,081974414	0,039556801	0,04918265	0,011704195	0,082056663	0,031195393	0,060725765	0,0225478	0,039124622	0,022261007	0,080767624	0,064775403
66	1	0,079601814	0,069548994	0,089487219	0,013439729	0,029902328	0,014696725	0,047220731	0,089353072	0,051658329	0,078152554	0,094034264	0,019795775
67	0,965925826	0,026428093	0,042319358	0,019316081	0,022485856	0,035724549	0,062335207	0,080964826	0,023722642	0,001160255	0,040265458	0,003391923	0,050057199
68	0,866025404	0,062137541	0,039789857	0,038524475	0,085579552	0,080518078	0,017818887	0,041078615	0,042128489	0,030329361	0,002503863	0,081948098	0,013178598
69	0,707106781	0,024412763	0,037683607	0,000449922	0,093850588	0,085602608	0,01286449	0,049401453	0,004175518	0,066912757	0,00177962	0,036942888	0,023719399
70	0,5	0	0,015857267	0,003131061	0,006585251	0,016254869	0,075032964	0,049793949	0,085877087	0,062307081	0,010770383	0,093401957	0,09326771
71	0,258819045	0,258819045	0,08478382	0,008330208	0,062510078	0,003016652	0,097222085	0,020954951	0,028051861	0,088027294	0,052373345	0,093343172	0,054239586
72	-0,2	0,5	0,022019097	0,013619438	0,029810589	0,068133485	0,004880906	0,027999546	0,036703654	0,006811204	0,031660698	0,016536881	0,057409856
73	-0,647047613	0,707106781	0,097073979	0,034256428	0,00075857	0,08006157	0,02908562	0,008944719	0,052684355	0,070053741	0,066790362	0,089692053	0,096515234
74	-1,25	0,866025404	0,030780693	0,092527207	0,005337303	0,045586351	0,02436563	0,085050162	0,099285538	0,061202161	0,039965717	0,070340997	0,039734093
75	-1,767766953	0,965925826	0,021203001	0,073442168	0,08677416	0,042162786	0,060768051	0,01927282	0,091258639	0,091454379	0,001149219	0,026935448	0,066637614
76	-2,165063509	1	0,040058167	0,021183052	0,042483304	0,072225948	0,017294496	0,081698137	0,033379399	0,03936159	0,062256392	0,01030642	0,028614343
77	-2,414814566	0,965925826	0,097263107	0,069526856	0,038693594	0,096258169	0,04110516	0,052362252	0,079803023	0,004257653	0,085358132	0,083622113	0,057657456
78	-2,5	0,866025404	0,031445622	0,029327015	0,071105522	0,033755833	0,061559358	0,090319781	0,05106211	0,054805459	0,077376345	0,08400286	0,04490955
79	-2,414814566	0,707106781	0,07958484	0,059574388	0,048792573	0,053074245	0,019032782	0,091594836	0,013487237	0,088763657	0,07972443	0,006243513	0,00227051
80	-2,165063509	0,5	0	0,086134227	0,031481353	0,094262686	0,041936341	0,037134233	0,063758911	0,067683016	0,084212599	0,043400647	0,064010372
81	-1,767766953	0,258819045	0,258819045	0,032361379	0,042025184	0,020775356	0,079628749	0,003137517	0,088735854	0,004601474	0,088091933	0,037444692	0,074072983
82	-1,25	-0,2	0,5	0,056519937	0,086273116	0,096587552	0,080452091	0,06733249	0,034949228	0,080328466	0,056233128	0,088483495	0,019055545
83	-0,647047613	-0,647047613	0,707106781	0,037474614	0,008044204	0,066498147	0,09557385	0,008105092	0,07465186	0,036083795	0,079021229	0,06786243	0,039620393
84	-0,2	-1,25	0,866025404	0,093075244	0,042023634	0,071441292	0,022537319	0,004390132	0,089570653	0,051439861	0,091135838	0,018699215	0,007005399
85	0,258819045	-1,767766953	0,965925826	0,071681369	0,043505165	0,093297987	0,079313599	0,043321744	0,001430789	0,015503843	0,019306547	0,067607852	0,096101259
86	0,5	-2,165063509	1	0,043377802	0,003331027	0,052084452	0,071971228	0,043184418	0,097819019	0,087597049	0,004807032	0,020217066	0,002103229
87	0,707106781	-2,414814566	0,965925826	0,031734769	0,084069035	0,046099423	0,017235421	0,064451304	0,054404898	0,080292554	0,068661917	0,060580436	0,049777984
88	0,866025404	-2,5	0,866025404	0,071121847	0,063761495	0,063999473	0,065834069	0,056812908	0,023267073	0,099359869	0,064779543	0,022137564	0,055158824
89	0,965925826	-2,414814566	0,707106781	0,051746966	0,034774217	0,005308304	0,040255009	0,001068883	0,088906554	0,075858553	0,056716828	0,090285367	0,077181865
90	1	-2,165063509	0,5	0	0,054164345	0,059712275	0,017761563	0,046161296	0,07010454	0,07109108	0,095275375	0,091482131	0,033063998
91	0,965925826	-1,767766953	0,258819045	0,258819045	0,026733638	0,033671703	0,052394138	0,063656741	0,026172744	0,003727388	0,02125107	0,06881429	0,057378149
92	0,866025404	-1,25	-0,2	0,5	0,005080688	0,024627859	0,043248308	0,041548762	0,061748442	0,070139417	0,088311716	0,029707392	0,017561599
93	0,707106781	-0,647047613	-0,647047613	0,707106781	0,057443474	0,098691932	0,037900091	0,040387303	0,048588295	0,024065217	0,006676739	0,017607471	0,01382814
94	0,5	-0,2	-1,25	0,866025404	0,065761635	0,043333876	0,015551164	0,024961388	0,006530284	0,028604712	0,065852728	0,093275305	0,069820425
95	0,258819045	0,258819045	-1,767766953	0,965925826	0	0,008459536	0,007636842	0,037483	0,093658242	0,014435498	0,093622403	0,089184203	0,035114955
96	3,68E-16	0,5	-2,165063509	1	0,258819045	0,093060722	0,062763421	0,058082684	0,085279386	0,077123102	0,094490369	0,011389825	0,065809322
97	0,077248204	0,707106781	-2,414814566	0,965925826	0,5	0,079303734	0,004860537	0,050125879	0,077603569	0,00737101	0,097711961	0,095785444	0,049340439
98	0,027636716	0,866025404	-2,5	0,866025404	0,707106781	0,012125416	0,079598062	0,081750809	0,098574057	0,032704452	0,029607388	0,012785423	0,073305905
99	0,091858294	0,965925826	-2,414814566	0,707106781	0,866025404	0,003184652	0,034895243	0,05330669	0,031881742	0,097521145	0,05716122	0,046612729	0,036989086
100	0,064656605	1	-2,165063509	0,5	0,965925826	0	0,071718389	0,093262453	0,038497361	0,032604955	0,004641188	0,001812238	0,020949241
101	0,05898129	0,965925826	-1,767766953	0,258819045	1	0,258819045	0,062294186	0,068678185	0,020196215	0,0400432	0,012330218	0,084639813	0,071731625
102	0,046376435	0,866025404	-1,25	-0,2	0,965925826	0,5	0,083932978	0,002108211	0,098376689	0,0106182	0,019045233	0,074679866	0,096664899
103	0,074304443	0,707106781	-0,647047613	-0,647047613	0,866025404	0,707106781	0,075985927	0,085454452	0,054927197	0,073835055	0,045438312	0,072523241	0,05467477
104	0,021871185	0,5	-0,2	-1,25	0,707106781	0,866025404	0,073065907	0,048526416	0,059293971	0,041109027	0,056389593	0,081660367	0,054291456
105	0,054132602	0,258819045	0,258819045	-1,767766953	0,5	0,965925826	0	0,075827881	0,081530775	0,079099912	0,00927999	0,000393758	0,004631787
106	0,06468003	3,68E-16	0,5	-2,165063509	0,258819045	1	0,258819045	0,024816529	0,096753486	0,082535716	0,004633527	0,043649757	0,07809216
107	0,063621798	0,051071773	0,707106781	-2,414814566	-0,2	0,965925826	0,5	0	0,097722617	0,082325019	0,06188178	0,054180836	0,067211083
108	0,039500363	0,073454548	0,866025404	-2,5	-0,647047613	0,866025404	0,707106781	0,258819045	0,086387947	0,081378696	0,097643056	0,044086801	0,069971392
109	0,091550007	0,044716944	0,965925826	-2,414814566	-1,25	0,707106781	0,866025404	0,5	0	0,00801697	0,008962352	0,037741002	0,021754516
110	0,081872306	0,071072815	1	-2,165063509	-1,767766953	0,5	0,965925826	0,707106781	0,258819045	0,008570318	0,007813005	0,049379284	0,059958983
111	0,083399766	0,061026379	0,965925826	-1,767766953	-2,165063509	0,258819045	1	0,866025404	0,5	0	0,074181617	0,064277862	0,088170507
112	0,086889164	0,017064159	0,866025404	-1,25	-2,414814566	-0,2	0,965925826	0,965925826	0,707106781	0,258819045	0	0,019489577	0,001656105
113	0,074219594	0,019171766	0,707106781	-0,647047613	-2,5	-0,647047613	0,866025404	1	0,866025404	0,5	0,258819045	0	0,03244111
114	0,059458383	0,045368406	0,5	-0,2	-2,414814566	-1,25	0,707106781	0,965925826	0,965925826	0,707106781	0,5	0,258819045	0
115	0,021822723	0,051280719	0,258819045	0,258819045	-2,165063509	-1,767766953	0,5	0,866025404	1	0,866025404	0,707106781	0,5	0,258819045
116	0,007782729	0,047015801	3,68E-16	0,5	-1,767766953	-2,165063509	0,258819045	0,707106781	0,965925826	0,965925826	0,866025404	0,707106781	0,5
117	0,013301426	0,062781385	0,098077843	0,707106781	-1,25	-2,414814566	-0,2	0,5	0,866025404	1	0,965925826	0,866025404	0,707106781
118	0,018248005	0,020921081	0,003296077	0,866025404	-0,647047613	-2,5	-0,647047613	0,258819045	0,707106781	0,965925826	1	0,965925826	0,866025404
119	0,032784109	0,069432566	0,035778338	0,965925826	-0,2	-2,414814566	-1,25	-0,2	0,5	0,866025404	0,965925826	1	0,965925826
120	0,095767062	0,094217998	0,051612867	1	0,258819045	-2,165063509	-1,767766953	-0,647047613	0,258819045	0,707106781	0,866025404	0,965925826	1
121	0,04138678	0,090241218	0,005922764	0,965925826	0,5	-1,767766953	-2,165063509	-1,25	-0,2	0,5	0,707106781	0,866025404	0,965925826
122	0,071901577	0,028110001	0,025634182	0,866025404	0,707106781	-1,25	-2,414814566	-1,767766953	-0,647047613	0,258819045	0,5	0,707106781	0,866025404
123	0,060475154	0,088350242	0,053852416	0,707106781	0,866025404	-0,647047613	-2,5	-2,165063509	-1,25	-0,2	0,258819045	0,5	0,707106781
124	0,04218128	0,034478091	0,030053721	0,5	0,965925826	-0,2	-2,414814566	-2,414814566	-1,767766953	-0,647047613	-0,2	0,258819045	0,5
125	0,061470852	0,03386211	0,018102679	0,258819045	1	0,258819045	-2,165063509	-2,5	-2,165063509	-1,25	-0,647047613	-0,2	0,258819045
126	0,02103053	0,005860076	0,042935269	3,68E-16	0,965925826	0,5	-1,767766953	-2,414814566	-2,414814566	-1,767766953	-1,25	-0,647047613	-0,2
127	0,080850682	0,000556445	0,036231629	0,028124857	0,866025404	0,707106781	-1,25	-2,165063509	-2,5	-2,165063509	-1,767766953	-1,25	-0,647047613
128	0,044911906	0,052284063	0,044672031	0,041736058	0,707106781	0,866025404	-0,647047613	-1,767766953	-2,414814566	-2,414814566	-2,165063509	-1,767766953	-1,25
129	0,010151306	0,014959091	0,031280298	0,010746929	0,5	0,965925826	-0,2	-1,25	-2,165063509	-2,5	-2,414814566	-2,165063509	-1,767766953
130	0,044391524	0,038796719	0,018816112	0,014908677	0,258819045	1	0,258819045	-0,647047613	-1,767766953	-2,414814566	-2,5	-2,414814566	-2,165063509
131	0,094854861	0,045180787	0,002212524	0,059344267	3,68E-16	0,965925826	0,5	-0,2	-1,25	-2,165063509	-2,414814566	-2,5	-2,414814566
132	0,036536288	0,013865877	0,000562106	0,037747932	0,090678459	0,866025404	0,707106781	0,258819045	-0,647047613	-1,767766953	-2,165063509	-2,414814566	-2,5
133	0,002789687	0,084906793	0,073526056	0,088734274	0,039370199	0,707106781	0,866025404	0,5	-0,2	-1,25	-1,767766953	-2,165063509	-2,414814566
134	0,017608676	0,08557708	0,098752668	0,077182417	0,095734764	0,5	0,965925826	0,707106781	0,258819045	-0,647047613	-1,25	-1,767766953	-2,165063509
135	0,023892519	0,051997719	0,08697519	0,042212573	0,045351259	0,258819045	1	0,866025404	0,5	-0,2	-0,647047613	-1,25	-1,767766953
136	0,030619946	0,066828907	0,081939523	0,020640238	0,063612597	3,68E-16	0,965925826	0,965925826	0,707106781	0,258819045	-0,2	-0,647047613	-1,25
137	0,04028716	0,040511402	0,002912563	0,019854801	0,088727443	0,002231262	0,866025404	1	0,866025404	0,5	0,258819045	-0,2	-0,647047613
138	0,074770495	0,054617569	0,086340069	0,01961692	0,042527781	0,007418622	0,707106781	0,965925826	0,965925826	0,707106781	0,5	0,258819045	-0,2
139	0,039137551	0,032984113	0,056693693	0,039440971	0,098133154	0,007742906	0,5	0,866025404	1	0,866025404	0,707106781	0,5	0,258819045
140	0,085189408	0,010823917	0,031732521	0,069965032	0,056725193	0,058467359	0,258819045	0,707106781	0,965925826	0,965925826	0,866025404	0,707106781	0,5
141	0,090499108	0,016346396	0,047340141	0,062654311	0,015821409	0,083961356	3,68E-16	0,5	0,866025404	1	0,965925826	0,866025404	0,707106781
142	0,09622272	0,071787953	0,00739255	0,088265704	0,013448917	0,067148792	0,065414543	0,258819045	0,707106781	0,965925826	1	0,965925826	0,866025404
143	0,005062535	0,098335743	0,052479195	0,075941212	0,077860294	0,051308728	0,010408959	3,68E-16	0,5	0,866025404	0,965925826	1	0,965925826
144	0,012788442	0,083913507	0,057532079	0,048574285	0,016369624	0,081311578	0,041979578	0,059014391	0,258819045	0,707106781	0,866025404	0,965925826	1
145	0,076337909	0,057765688	0,050146705	0,088761188	0,07696658	0,042271332	0,022295306	0,08455482	3,68E-16	0,5	0,707106781	0,866025404	0,965925826
146	0,022288276	0,089914588	0,089123216	0,033573729	0,085009928	0,09532829	0,009733704	0,094572037	0,010086024	0,258819045	0,5	0,707106781	0,866025404
147	0,025598726	0,017896414	0,058136682	0,016178056	0,095604347	0,001646164	0,099981696	0,049008813	0,035612377	3,68E-16	0,258819045	0,5	0,707106781
148	0,079939756	0,088702456	0,051115737	0,067739223	0,030347611	0,07698538	0,061284031	0,009866561	0,011436231	0,040492734	3,68E-16	0,258819045	0,5
149	0,015559339	0,099866259	0,038533134	0,070449209	0,071358566	0,090335351	0,002066887	0,070115783	0,070079693	0,089578577	0,069082859	3,68E-16	0,258819045
150	0,001339958	0,015232067	0,041279202	0,088269362	0,031961469	0,06636761	0,037139112	0,03693389	0,06239801	0,096776174	0,032047944	0,005999119	3,68E-16
151	0,080994034	0,043689582	0,09320817	0,057344262	0,017569239	0,07695217	0,053925313	0,065396331	0,090274756	0,094568985	0,049967659	0,061561665	0,076174551
152	0,002617653	0,026614418	0,040610772	0,072109517	0,037304637	0,002704128	0,090495538	0,054328014	0,013192659	0,062600058	0,060079154	0,064530425	0,088035114
153	0,04071263	0,081017121	0,022932181	0,091333523	0,091189268	0,017275913	0,060416239	0,083712378	0,056911818	0,074626989	0,030175821	0,068761071	0,062545223
154	0,021814191	0,068209184	0,075953924	0,093760029	0,066668103	0,028766968	0,08774364	0,051843131	0,033502665	0,055305103	0,031883081	0,059122404	0,0881277
155	0,041049744	0,071489975	0,039661982	0,014648889	0,018627548	0,096687624	0,035632213	0,050455073	0,027009552	0,016400737	0,021041659	0,02064698	0,084446808
156	0,030823092	0,051424885	0,001471656	0,002704589	0,066525199	0,008543747	0,031576881	0,079455429	0,074394556	0,051779183	0,008062569	0,094013472	0,007888729
157	0,098297819	0,064019424	0,093824837	0,091652005	0,031874184	0,017593626	0,051675799	0,032935067	0,045623764	0,041823361	0,030703643	0,03829818	0,035589812
158	0,097742697	0,02958493	0,001760243	0,093270805	0,098531892	0,080001511	0,026706737	0,098424251	0,072828932	0,088136051	0,079150222	0,064221126	0,082444715
159	0,04847543	0,057335544	0,024838571	0,056956549	0,086407199	0,063671051	0,00679127	0,07964457	0,09282714	0,097665944	0,090224411	0,086177272	0,030995867
160	0,012113673	0,031149918	0,094226848	0,029864685	0,002760324	0,078748447	0,030230548	0,0707826	0,079516702	0,006269556	0,08189803	0,003261729	0,097137341
161	0,086407368	0,032875598	0,052334339	0,039409833	0,006562211	0,081175411	0,097736517	0,06063919	0,040069731	0,020587407	0,040158932	0,056723473	0,004085054
162	0,024402429	0,027253444	0,046259676	0,008198204	0,076680018	0,061607941	0,042212746	0,050965939	0,003263092	0,048330242	0,025318504	0,037828635	0,058752463
163	0,021896088	0,080657837	0,05053491	0,088819198	0,061050054	0,013829907	0,067907994	0,018371701	0,075032187	0,012812925	0,076967366	0,090729904	0,060726735
164	4,80E-05	0,004815635	0,009716832	0,005079545	0,072443845	0,03931358	0,01786796	0,059535536	0,014125013	0,03412168	0,052712341	0,060156732	0,068157876
165	0,090801415	0,014178418	0,010297613	0,005190912	0,066143973	0,008194542	0,042872502	0,056674624	0,015283101	0,016166349	0,056521577	0,089369033	0,04414744
166	0,072905549	0,015274334	0,072414139	0,033511332	0,045860489	0,01502527	0,030870066	0,040638444	0,09407697	0,090141033	0,088030589	0,016561152	0,007121345
167	0,097530869	0,040180158	0,029902749	0,042360039	0,012597539	0,026910965	0,010332684	0,02702448	0,070190715	0,082761664	0,047937738	0,085181227	0,055397355
168	0,0124482	0,005706138	0,059715507	0,010666561	0,078068099	0,083835484	0,053957248	0,004810092	0,023168207	0,068773518	0,059722471	0,048822257	0,070301397
169	0,06159269	0,098090997	0,091046204	0,055497517	0,004697355	0,06916887	0,060420754	0,016709689	0,099409971	0,041088771	0,03322989	0,045687416	0,064612166
170	0,05557468	0,07101048	0,010381328	0,055753707	0,067384555	0,078714918	0,028529718	0,088190033	0,062367284	0,076386725	0,044006127	0,02755596	0,011764602
171	0,010444937	0,000329212	0,034339473	0,05961491	0,028446868	0,030509459	0,00606592	0,015330429	0,073292555	0,023261011	0,051107191	0,002863003	0,074372235
172	0,023095949	0,03490699	0,029800522	0,007130548	0,038100883	0,068710025	0,023441378	0,037696056	0,002040756	0,061074513	0,007291439	0,024479781	0,084716126
